#Temps  x  y  z  vx  vy  vz  ax  ay  az
201.860000  0.753289  -1.993166  -2.085494  48.216640  -129.948100  -131.945950  1.640000  -2.030000  -0.510000
201.860000  0.753289  -1.993166  -2.085494  48.216640  -129.948100  -131.945950  1.640000  -2.030000  -0.510000
201.861000  0.753290  -1.993167  -2.085494  48.218280  -129.950130  -131.946460  1.640000  -2.030000  -0.510000
201.861000  0.753290  -1.993167  -2.085494  48.218280  -129.950130  -131.946460  2.040000  -1.180000  -0.730000
201.898000  0.754687  -1.993974  -2.085994  48.293760  -129.993790  -131.973470  2.040000  -1.180000  -0.730000
201.899000  0.754688  -1.993975  -2.085994  48.295720  -129.994990  -131.974170  1.960000  -1.200000  -0.700000
201.918000  0.755041  -1.994192  -2.086121  48.332960  -130.017790  -131.987470  1.960000  -1.200000  -0.700000
201.919000  0.755042  -1.994192  -2.086121  48.334920  -130.018990  -131.988170  1.960000  -1.200000  -0.700000
201.920000  0.755043  -1.994193  -2.086121  48.336880  -130.020190  -131.988870  1.960000  -1.200000  -0.700000
201.937000  0.755327  -1.994366  -2.086222  48.370200  -130.040590  -132.000770  1.960000  -1.200000  -0.700000
201.938000  0.755328  -1.994366  -2.086223  48.372550  -130.040950  -132.000950  2.350000  -0.360000  -0.180000
201.977000  0.757115  -1.994640  -2.086359  48.464200  -130.054990  -132.007970  2.350000  -0.360000  -0.180000
201.977000  0.757115  -1.994640  -2.086359  48.464200  -130.054990  -132.007970  2.350000  -0.360000  -0.180000
201.978000  0.757116  -1.994640  -2.086360  48.466550  -130.055350  -132.008150  2.350000  -0.360000  -0.180000
201.978000  0.757116  -1.994640  -2.086360  48.466550  -130.055350  -132.008150  2.350000  -0.360000  -0.180000
201.978000  0.757116  -1.994640  -2.086360  48.466550  -130.055350  -132.008150  2.160000  -2.160000  0.110000
202.016000  0.758676  -1.996200  -2.086280  48.548630  -130.137430  -132.003970  2.160000  -2.160000  0.110000
202.017000  0.758677  -1.996201  -2.086280  48.550690  -130.139680  -132.003850  2.060000  -2.250000  0.120000
202.036000  0.759048  -1.996607  -2.086258  48.589830  -130.182430  -132.001570  2.060000  -2.250000  0.120000
202.038000  0.759053  -1.996612  -2.086258  48.593950  -130.186930  -132.001330  2.060000  -2.250000  0.120000
202.038000  0.759053  -1.996612  -2.086258  48.593950  -130.186930  -132.001330  2.060000  -2.250000  0.120000
202.056000  0.759386  -1.996976  -2.086239  48.631030  -130.227430  -131.999170  2.060000  -2.250000  0.120000
202.057000  0.759387  -1.996977  -2.086239  48.632700  -130.229730  -131.998850  1.670000  -2.300000  0.320000
202.101000  0.761004  -1.999204  -2.085929  48.706180  -130.330930  -131.984770  1.670000  -2.300000  0.320000
202.102000  0.761005  -1.999205  -2.085929  48.707850  -130.333230  -131.984450  1.670000  -2.300000  0.320000
202.103000  0.761005  -1.999206  -2.085929  48.709520  -130.335530  -131.984130  1.670000  -2.300000  0.320000
202.104000  0.761006  -1.999207  -2.085928  48.711190  -130.337830  -131.983810  1.670000  -2.300000  0.320000
202.104000  0.761006  -1.999207  -2.085928  48.711190  -130.337830  -131.983810  1.270000  -2.940000  -0.160000
202.148000  0.762236  -2.002053  -2.086083  48.767070  -130.467190  -131.990850  1.270000  -2.940000  -0.160000
202.149000  0.762236  -2.002055  -2.086083  48.768270  -130.470250  -131.991000  1.200000  -3.060000  -0.150000
202.157000  0.762275  -2.002153  -2.086088  48.777870  -130.494730  -131.992200  1.200000  -3.060000  -0.150000
202.158000  0.762275  -2.002154  -2.086088  48.779070  -130.497790  -131.992350  1.200000  -3.060000  -0.150000
202.159000  0.762276  -2.002156  -2.086088  48.780270  -130.500850  -131.992500  1.200000  -3.060000  -0.150000
202.175000  0.762429  -2.002547  -2.086107  48.799470  -130.549810  -131.994900  1.200000  -3.060000  -0.150000
202.176000  0.762430  -2.002549  -2.086107  48.800520  -130.553220  -131.994110  1.050000  -3.410000  0.790000
202.214000  0.763556  -2.004195  -2.086064  48.859800  -130.639860  -131.991830  1.560000  -2.280000  0.060000
202.215000  0.763557  -2.004196  -2.086064  48.861360  -130.642140  -131.991770  1.560000  -2.280000  0.060000
202.216000  0.763558  -2.004197  -2.086064  48.862920  -130.644420  -131.991710  1.560000  -2.280000  0.060000
202.216000  0.763558  -2.004197  -2.086064  48.862920  -130.644420  -131.991710  1.560000  -2.280000  0.060000
202.216000  0.763558  -2.004197  -2.086064  48.862920  -130.644420  -131.991710  1.560000  -2.280000  0.060000
202.253000  0.764626  -2.005758  -2.086023  48.920640  -130.728780  -131.989490  1.560000  -2.280000  0.060000
202.254000  0.764626  -2.005759  -2.086023  48.922220  -130.731150  -131.989450  1.580000  -2.370000  0.040000
202.272000  0.764882  -2.006143  -2.086016  48.950660  -130.773810  -131.988730  1.580000  -2.370000  0.040000
202.273000  0.764883  -2.006144  -2.086016  48.952240  -130.776180  -131.988690  1.580000  -2.370000  0.040000
202.274000  0.764884  -2.006146  -2.086016  48.953820  -130.778550  -131.988650  1.580000  -2.370000  0.040000
202.292000  0.765140  -2.006530  -2.086010  48.982260  -130.821210  -131.987930  1.580000  -2.370000  0.040000
202.293000  0.765140  -2.006530  -2.086010  48.983270  -130.822290  -131.989130  1.010000  -1.080000  -1.200000
202.332000  0.765908  -2.007351  -2.086923  49.022660  -130.864410  -132.035930  1.010000  -1.080000  -1.200000
202.334000  0.765910  -2.007354  -2.086925  49.024680  -130.866570  -132.038330  1.010000  -1.080000  -1.200000
202.335000  0.765911  -2.007354  -2.086926  49.025690  -130.867650  -132.039530  1.010000  -1.080000  -1.200000
202.336000  0.765911  -2.007355  -2.086926  49.026700  -130.868730  -132.040730  1.010000  -1.080000  -1.200000
202.336000  0.765911  -2.007355  -2.086926  49.026700  -130.868730  -132.040730  1.680000  -0.710000  0.170000
202.373000  0.767061  -2.007841  -2.086810  49.088860  -130.895000  -132.034440  1.680000  -0.710000  0.170000
202.373000  0.767061  -2.007841  -2.086810  49.088860  -130.895000  -132.034440  1.720000  -0.670000  0.150000
202.402000  0.767785  -2.008122  -2.086747  49.138740  -130.914430  -132.030090  1.720000  -0.670000  0.150000
202.403000  0.767786  -2.008123  -2.086747  49.140460  -130.915100  -132.029940  1.720000  -0.670000  0.150000
202.404000  0.767786  -2.008123  -2.086747  49.142180  -130.915770  -132.029790  1.720000  -0.670000  0.150000
202.411000  0.767853  -2.008131  -2.086761  49.161290  -130.917940  -132.033990  2.730000  -0.310000  -0.600000
202.412000  0.767855  -2.008131  -2.086762  49.164020  -130.918250  -132.034590  2.730000  -0.310000  -0.600000
202.451000  0.769497  -2.008329  -2.087659  49.248260  -130.928390  -132.080610  2.160000  -0.260000  -1.180000
202.452000  0.769498  -2.008329  -2.087660  49.250420  -130.928650  -132.081790  2.160000  -0.260000  -1.180000
202.452000  0.769498  -2.008329  -2.087660  49.250420  -130.928650  -132.081790  2.160000  -0.260000  -1.180000
202.453000  0.769500  -2.008329  -2.087660  49.252580  -130.928910  -132.082970  2.160000  -0.260000  -1.180000
202.454000  0.769501  -2.008329  -2.087661  49.254740  -130.929170  -132.084150  2.160000  -0.260000  -1.180000
202.491000  0.770965  -2.008500  -2.088462  49.333920  -130.938420  -132.127440  2.140000  -0.250000  -1.170000
202.492000  0.770967  -2.008500  -2.088462  49.336060  -130.938670  -132.128610  2.140000  -0.250000  -1.170000
202.515000  0.771533  -2.008566  -2.088772  49.385280  -130.944420  -132.155520  2.140000  -0.250000  -1.170000
202.516000  0.771534  -2.008566  -2.088772  49.387420  -130.944670  -132.156690  2.140000  -0.250000  -1.170000
202.516000  0.771534  -2.008566  -2.088772  49.387420  -130.944670  -132.156690  2.140000  -0.250000  -1.170000
202.530000  0.771743  -2.008591  -2.088887  49.417380  -130.948170  -132.173070  2.140000  -0.250000  -1.170000
202.531000  0.771744  -2.008591  -2.088887  49.419020  -130.948940  -132.173170  1.640000  -0.770000  -0.100000
202.570000  0.772991  -2.009177  -2.088963  49.482980  -130.978970  -132.177070  1.640000  -0.770000  -0.100000
202.572000  0.772995  -2.009178  -2.088963  49.486260  -130.980510  -132.177270  1.640000  -0.770000  -0.100000
202.573000  0.772995  -2.009179  -2.088963  49.487900  -130.981280  -132.177370  1.640000  -0.770000  -0.100000
202.574000  0.772996  -2.009179  -2.088964  49.489540  -130.982050  -132.177470  1.640000  -0.770000  -0.100000
202.575000  0.772997  -2.009180  -2.088963  49.491070  -130.982990  -132.177240  1.530000  -0.940000  0.230000
202.618000  0.774430  -2.010021  -2.088769  49.557720  -131.022120  -132.168210  1.550000  -0.910000  0.210000
202.620000  0.774433  -2.010023  -2.088769  49.560820  -131.023940  -132.167790  1.550000  -0.910000  0.210000
202.629000  0.774496  -2.010060  -2.088760  49.574770  -131.032130  -132.165900  1.550000  -0.910000  0.210000
202.630000  0.774497  -2.010060  -2.088760  49.576320  -131.033040  -132.165690  1.550000  -0.910000  0.210000
202.631000  0.774497  -2.010061  -2.088760  49.577870  -131.033950  -132.165480  1.550000  -0.910000  0.210000
202.652000  0.774839  -2.010261  -2.088714  49.610420  -131.053060  -132.161070  1.550000  -0.910000  0.210000
202.653000  0.774840  -2.010262  -2.088714  49.611580  -131.055040  -132.161090  1.160000  -1.980000  -0.020000
202.688000  0.775618  -2.011683  -2.089320  49.656030  -131.136240  -132.195740  1.270000  -2.320000  -0.990000
202.689000  0.775618  -2.011684  -2.089321  49.657300  -131.138560  -132.196730  1.270000  -2.320000  -0.990000
202.689000  0.775618  -2.011684  -2.089321  49.657300  -131.138560  -132.196730  1.270000  -2.320000  -0.990000
202.690000  0.775619  -2.011686  -2.089321  49.658570  -131.140880  -132.197720  1.270000  -2.320000  -0.990000
202.690000  0.775619  -2.011686  -2.089321  49.658570  -131.140880  -132.197720  1.270000  -2.320000  -0.990000
202.728000  0.776536  -2.013361  -2.090036  49.706830  -131.229040  -132.235340  1.270000  -2.320000  -0.990000
202.729000  0.776537  -2.013362  -2.090036  49.708160  -131.231220  -132.236330  1.330000  -2.180000  -0.990000
202.749000  0.776803  -2.013798  -2.090234  49.734760  -131.274820  -132.256130  1.330000  -2.180000  -0.990000
202.751000  0.776805  -2.013802  -2.090236  49.737420  -131.279180  -132.258110  1.330000  -2.180000  -0.990000
202.752000  0.776806  -2.013803  -2.090237  49.738750  -131.281360  -132.259100  1.330000  -2.180000  -0.990000
202.783000  0.777536  -2.014793  -2.090405  49.785870  -131.345220  -132.269950  1.520000  -2.060000  -0.350000
202.784000  0.777537  -2.014794  -2.090405  49.787390  -131.347280  -132.270300  1.520000  -2.060000  -0.350000
202.807000  0.777894  -2.015111  -2.090498  49.818440  -131.374880  -132.278350  1.350000  -1.200000  -0.350000
202.808000  0.777895  -2.015112  -2.090498  49.819790  -131.376080  -132.278700  1.350000  -1.200000  -0.350000
202.808000  0.777895  -2.015112  -2.090498  49.819790  -131.376080  -132.278700  1.350000  -1.200000  -0.350000
202.809000  0.777895  -2.015113  -2.090498  49.821140  -131.377280  -132.279050  1.350000  -1.200000  -0.350000
202.809000  0.777895  -2.015113  -2.090498  49.821140  -131.377280  -132.279050  1.350000  -1.200000  -0.350000
202.847000  0.778870  -2.015979  -2.090751  49.872440  -131.422880  -132.292350  1.350000  -1.200000  -0.350000
202.849000  0.778873  -2.015981  -2.090752  49.875280  -131.425220  -132.293090  1.420000  -1.170000  -0.370000
202.866000  0.779078  -2.016150  -2.090805  49.899420  -131.445110  -132.299380  1.420000  -1.170000  -0.370000
202.867000  0.779079  -2.016151  -2.090805  49.900840  -131.446280  -132.299750  1.420000  -1.170000  -0.370000
202.868000  0.779080  -2.016152  -2.090805  49.902260  -131.447450  -132.300120  1.420000  -1.170000  -0.370000
202.886000  0.779310  -2.016341  -2.090865  49.927820  -131.468510  -132.306780  1.420000  -1.170000  -0.370000
202.887000  0.779310  -2.016342  -2.090865  49.929220  -131.469540  -132.306880  1.400000  -1.030000  -0.100000
202.932000  0.780951  -2.017364  -2.090987  50.002120  -131.514990  -132.312280  1.620000  -1.010000  -0.120000
202.933000  0.780951  -2.017365  -2.090987  50.003740  -131.516000  -132.312400  1.620000  -1.010000  -0.120000
202.934000  0.780952  -2.017365  -2.090987  50.005360  -131.517010  -132.312520  1.620000  -1.010000  -0.120000
202.934000  0.780952  -2.017365  -2.090987  50.005360  -131.517010  -132.312520  1.620000  -1.010000  -0.120000
202.934000  0.780952  -2.017365  -2.090987  50.005360  -131.517010  -132.312520  1.620000  -1.010000  -0.120000
202.965000  0.781731  -2.017870  -2.091050  50.055580  -131.549560  -132.316550  1.620000  -1.050000  -0.130000
202.966000  0.781731  -2.017870  -2.091050  50.057200  -131.550610  -132.316680  1.620000  -1.050000  -0.130000
202.984000  0.781994  -2.018040  -2.091071  50.086360  -131.569510  -132.319020  1.620000  -1.050000  -0.130000
202.985000  0.781995  -2.018041  -2.091071  50.087980  -131.570560  -132.319150  1.620000  -1.050000  -0.130000
202.985000  0.781995  -2.018041  -2.091071  50.087980  -131.570560  -132.319150  1.620000  -1.050000  -0.130000
203.004000  0.782213  -2.018328  -2.091159  50.110970  -131.600770  -132.328460  1.210000  -1.590000  -0.490000
203.005000  0.782214  -2.018329  -2.091159  50.112180  -131.602360  -132.328950  1.210000  -1.590000  -0.490000
203.043000  0.783030  -2.019202  -2.091326  50.155120  -131.648340  -132.337690  1.130000  -1.210000  -0.230000
203.044000  0.783030  -2.019203  -2.091326  50.156250  -131.649550  -132.337920  1.130000  -1.210000  -0.230000
203.044000  0.783030  -2.019203  -2.091326  50.156250  -131.649550  -132.337920  1.130000  -1.210000  -0.230000
203.045000  0.783031  -2.019204  -2.091326  50.157380  -131.650760  -132.338150  1.130000  -1.210000  -0.230000
203.045000  0.783031  -2.019204  -2.091326  50.157380  -131.650760  -132.338150  1.130000  -1.210000  -0.230000
203.083000  0.783854  -2.020056  -2.091499  50.200700  -131.695600  -132.347270  1.140000  -1.180000  -0.240000
203.084000  0.783854  -2.020056  -2.091499  50.201840  -131.696780  -132.347510  1.140000  -1.180000  -0.240000
203.103000  0.784060  -2.020269  -2.091542  50.223500  -131.719200  -132.352070  1.140000  -1.180000  -0.240000
203.105000  0.784062  -2.020271  -2.091543  50.225780  -131.721560  -132.352550  1.140000  -1.180000  -0.240000
203.105000  0.784062  -2.020271  -2.091543  50.225780  -131.721560  -132.352550  1.140000  -1.180000  -0.240000
203.123000  0.784247  -2.020463  -2.091582  50.246300  -131.742800  -132.356870  1.140000  -1.180000  -0.240000
203.124000  0.784248  -2.020463  -2.091582  50.247380  -131.744000  -132.357240  1.080000  -1.200000  -0.370000
203.161000  0.784987  -2.021285  -2.091835  50.287340  -131.788400  -132.370930  1.080000  -1.200000  -0.370000
203.162000  0.784987  -2.021285  -2.091835  50.288420  -131.789600  -132.371300  1.080000  -1.200000  -0.370000
203.162000  0.784987  -2.021285  -2.091835  50.288420  -131.789600  -132.371300  1.080000  -1.200000  -0.370000
203.163000  0.784988  -2.021286  -2.091836  50.289500  -131.790800  -132.371670  1.080000  -1.200000  -0.370000
203.163000  0.784988  -2.021286  -2.091836  50.289500  -131.790800  -132.371670  1.130000  -1.330000  -0.530000
203.201000  0.785804  -2.022246  -2.092218  50.332440  -131.841340  -132.391810  1.130000  -1.330000  -0.530000
203.203000  0.785806  -2.022249  -2.092219  50.334700  -131.843920  -132.392850  1.130000  -1.290000  -0.520000
203.221000  0.785989  -2.022458  -2.092304  50.355040  -131.867140  -132.402210  1.130000  -1.290000  -0.520000
203.221000  0.785989  -2.022458  -2.092304  50.355040  -131.867140  -132.402210  1.130000  -1.290000  -0.520000
203.222000  0.785990  -2.022458  -2.092304  50.356170  -131.868430  -132.402730  1.130000  -1.290000  -0.520000
203.244000  0.786314  -2.022635  -2.092369  50.385650  -131.884490  -132.408670  1.340000  -0.730000  -0.270000
203.245000  0.786315  -2.022635  -2.092369  50.386990  -131.885220  -132.408940  1.340000  -0.730000  -0.270000
203.284000  0.787334  -2.023190  -2.092575  50.439250  -131.913690  -132.419470  1.340000  -0.730000  -0.270000
203.285000  0.787334  -2.023191  -2.092575  50.440590  -131.914420  -132.419740  1.340000  -0.730000  -0.270000
203.286000  0.787335  -2.023191  -2.092575  50.441930  -131.915150  -132.420010  1.340000  -0.730000  -0.270000
203.286000  0.787335  -2.023191  -2.092575  50.441930  -131.915150  -132.420010  1.340000  -0.730000  -0.270000
203.286000  0.787335  -2.023191  -2.092575  50.441930  -131.915150  -132.420010  1.060000  -0.700000  -0.150000
203.320000  0.787948  -2.023596  -2.092662  50.477970  -131.938950  -132.425110  1.060000  -0.700000  -0.150000
203.321000  0.787948  -2.023596  -2.092662  50.479070  -131.939670  -132.425280  1.100000  -0.720000  -0.170000
203.340000  0.788147  -2.023726  -2.092692  50.499970  -131.953350  -132.428510  1.100000  -0.720000  -0.170000
