#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
37.265,0.02,1.09,-0.23,-0.18,-0.20,0.34,-0.10,-0.01,0.04,0.00
37.265,0.02,1.09,-0.23,-0.06,-0.27,-0.54,-0.10,-0.01,0.04,0.00
37.265,0.02,1.09,-0.23,-0.06,-0.27,-0.54,0.02,-0.08,-0.03,0.00
37.297,0.02,1.09,-0.23,0.72,0.90,0.23,0.02,-0.08,-0.03,0.00
37.297,0.02,1.09,-0.23,0.72,0.90,0.23,0.05,-0.13,-0.09,0.00
37.298,0.00,1.06,-0.27,0.72,0.90,0.23,0.05,-0.13,-0.09,0.00
37.298,-0.04,1.03,-0.33,0.72,0.90,0.23,0.05,-0.13,-0.09,0.00
37.298,-0.09,1.01,-0.29,0.72,0.90,0.23,0.05,-0.13,-0.09,0.00
37.336,-0.09,1.01,-0.29,0.72,0.90,0.23,0.01,-0.10,-0.02,0.00
37.337,-0.09,1.01,-0.29,0.72,0.88,0.22,0.01,-0.10,-0.02,0.00
37.357,-0.13,0.94,-0.24,0.72,0.88,0.22,0.01,-0.10,-0.02,0.00
37.358,-0.10,0.98,-0.27,0.72,0.88,0.22,0.01,-0.10,-0.02,0.00
37.358,-0.05,1.06,-0.31,0.72,0.88,0.22,0.01,-0.10,-0.02,0.00
37.376,-0.05,1.06,-0.31,-0.10,0.22,-0.14,0.01,-0.10,-0.02,0.00
37.377,-0.05,1.06,-0.31,-0.10,0.22,-0.14,-0.06,0.00,0.02,0.00
37.416,-0.05,1.06,-0.31,-0.10,0.22,-0.14,-0.08,0.07,0.06,0.00
37.417,-0.06,1.02,-0.31,-0.10,0.22,-0.14,-0.08,0.07,0.06,0.00
37.418,-0.07,0.95,-0.29,-0.10,0.22,-0.14,-0.08,0.07,0.06,0.00
37.419,-0.07,0.95,-0.27,-0.10,0.22,-0.14,-0.08,0.07,0.06,0.00
37.419,-0.07,0.95,-0.27,0.01,0.45,-0.24,-0.08,0.07,0.06,0.00
37.455,-0.07,0.95,-0.27,-0.07,0.43,-0.27,-0.08,0.07,0.06,0.00
37.456,-0.07,0.95,-0.27,-0.07,0.43,-0.27,-0.09,0.12,0.18,0.00
37.491,-0.06,0.98,-0.29,-0.07,0.43,-0.27,-0.09,0.12,0.18,0.00
37.493,-0.06,1.00,-0.29,-0.07,0.43,-0.27,-0.09,0.12,0.18,0.00
37.493,-0.09,1.01,-0.23,-0.07,0.43,-0.27,-0.09,0.12,0.18,0.00
37.494,-0.09,1.01,-0.23,-0.07,0.43,-0.27,-0.07,0.02,0.18,0.00
37.495,-0.09,1.01,-0.23,-0.08,-0.15,-0.19,-0.07,0.02,0.18,0.00
37.535,-0.09,1.01,-0.23,-0.08,-0.15,-0.19,0.03,-0.01,0.12,0.00
37.536,-0.06,0.98,-0.21,-0.08,-0.15,-0.19,0.03,-0.01,0.12,0.00
37.537,-0.04,0.94,-0.23,-0.08,-0.15,-0.19,0.03,-0.01,0.12,0.00
37.537,-0.02,0.92,-0.30,-0.08,-0.15,-0.19,0.03,-0.01,0.12,0.00
37.538,-0.02,0.92,-0.30,-0.18,0.16,0.19,0.03,-0.01,0.12,0.00
37.574,-0.02,0.92,-0.30,-0.21,0.16,0.19,0.03,-0.01,0.12,0.00
37.575,-0.02,0.92,-0.30,-0.21,0.16,0.19,-0.00,0.04,0.09,0.00
37.597,-0.13,0.89,-0.35,-0.21,0.16,0.19,-0.00,0.04,0.09,0.00
37.598,-0.03,0.97,-0.26,-0.21,0.16,0.19,-0.00,0.04,0.09,0.00
37.599,0.01,0.92,-0.23,-0.21,0.16,0.19,-0.00,0.04,0.09,0.00
37.613,0.01,0.92,-0.23,-0.21,0.16,0.19,0.05,0.07,0.11,0.00
37.614,0.01,0.92,-0.23,-0.21,-0.57,-0.27,0.05,0.07,0.11,0.00
37.652,0.01,0.92,-0.23,0.30,-0.35,0.24,0.05,0.07,0.11,0.00
37.653,0.01,0.92,-0.23,0.30,-0.35,0.24,-0.02,0.15,0.03,0.00
37.653,-0.01,0.93,-0.23,0.30,-0.35,0.24,-0.02,0.15,0.03,0.00
37.653,-0.02,1.05,-0.29,0.30,-0.35,0.24,-0.02,0.15,0.03,0.00
37.654,-0.06,1.07,-0.28,0.30,-0.35,0.24,-0.02,0.15,0.03,0.00
37.692,-0.06,1.07,-0.28,0.30,-0.35,0.24,-0.11,0.37,0.12,0.00
37.694,-0.06,1.07,-0.28,0.22,-0.36,0.20,-0.11,0.37,0.12,0.00
37.722,-0.05,0.92,-0.29,0.22,-0.36,0.20,-0.11,0.37,0.12,0.00
37.723,-0.01,0.80,-0.26,0.22,-0.36,0.20,-0.11,0.37,0.12,0.00
37.723,-0.01,0.82,-0.18,0.22,-0.36,0.20,-0.11,0.37,0.12,0.00
37.733,-0.01,0.82,-0.18,0.22,-0.36,0.20,-0.22,0.66,0.22,0.00
37.734,-0.01,0.82,-0.18,-0.23,0.34,-0.32,-0.22,0.66,0.22,0.00
37.772,-0.01,0.82,-0.18,-0.23,0.34,-0.32,-0.25,0.61,0.23,0.00
37.773,-0.01,0.95,-0.19,-0.23,0.34,-0.32,-0.25,0.61,0.23,0.00
37.773,0.02,1.07,-0.26,-0.23,0.34,-0.32,-0.25,0.61,0.23,0.00
37.774,0.06,1.10,-0.28,-0.23,0.34,-0.32,-0.25,0.61,0.23,0.00
37.774,0.06,1.10,-0.28,-0.06,-1.22,0.34,-0.25,0.61,0.23,0.00
37.811,0.06,1.10,-0.28,-0.06,-1.22,0.34,-0.20,0.44,0.09,0.00
37.812,0.06,1.10,-0.28,-0.14,-1.22,0.26,-0.20,0.44,0.09,0.00
37.853,0.05,1.03,-0.23,-0.14,-1.22,0.26,-0.20,0.44,0.09,0.00
37.854,0.01,1.00,-0.23,-0.14,-1.22,0.26,-0.20,0.44,0.09,0.00
37.854,-0.04,1.02,-0.25,-0.14,-1.22,0.26,-0.20,0.44,0.09,0.00
37.855,-0.04,1.02,-0.25,-0.14,-1.22,0.26,-0.14,0.29,0.02,0.00
37.855,-0.04,1.02,-0.25,0.36,0.85,-0.24,-0.14,0.29,0.02,0.00
37.89,-0.04,1.02,-0.25,-0.48,0.07,-0.32,-0.14,0.29,0.02,0.00
37.891,-0.04,1.02,-0.25,-0.48,0.07,-0.32,-0.43,-0.26,-0.34,0.00
37.891,-0.14,0.96,-0.26,-0.48,0.07,-0.32,-0.43,-0.26,-0.34,0.00
37.891,-0.19,0.95,-0.14,-0.48,0.07,-0.32,-0.43,-0.26,-0.34,0.00
37.892,0.06,1.14,-0.29,-0.48,0.07,-0.32,-0.43,-0.26,-0.34,0.00
37.93,0.06,1.14,-0.29,-0.48,0.07,-0.32,-0.50,-0.52,-0.44,0.00
37.931,0.06,1.14,-0.29,-0.26,0.03,-0.51,-0.50,-0.52,-0.44,0.00
37.949,0.04,1.12,-0.28,-0.26,0.03,-0.51,-0.50,-0.52,-0.44,0.00
37.95,-0.09,0.96,-0.16,-0.26,0.03,-0.51,-0.50,-0.52,-0.44,0.00
37.951,-0.12,0.97,-0.18,-0.26,0.03,-0.51,-0.50,-0.52,-0.44,0.00
37.991,-0.12,0.97,-0.18,-0.26,0.03,-0.51,-0.27,-0.40,-0.29,0.00
37.992,-0.12,0.97,-0.18,0.16,0.75,-0.50,-0.27,-0.40,-0.29,0.00
38.008,-0.12,0.97,-0.18,0.16,0.75,-0.50,-0.16,-0.45,-0.35,0.00
38.009,-0.02,1.03,-0.22,0.16,0.75,-0.50,-0.16,-0.45,-0.35,0.00
38.009,0.05,1.00,-0.20,0.16,0.75,-0.50,-0.16,-0.45,-0.35,0.00
38.01,-0.08,0.94,-0.16,0.16,0.75,-0.50,-0.16,-0.45,-0.35,0.00
38.01,-0.08,0.94,-0.16,-0.15,-0.07,-0.08,-0.16,-0.45,-0.35,0.00
38.048,-0.08,0.94,-0.16,-0.15,-0.07,-0.08,-0.16,-0.42,-0.39,0.00
38.049,-0.08,0.94,-0.16,0.03,-0.07,-0.15,-0.16,-0.42,-0.39,0.00
38.069,-0.19,0.87,-0.13,0.03,-0.07,-0.15,-0.16,-0.42,-0.39,0.00
38.07,-0.12,0.89,-0.14,0.03,-0.07,-0.15,-0.16,-0.42,-0.39,0.00
38.07,-0.02,1.03,-0.11,0.03,-0.07,-0.15,-0.16,-0.42,-0.39,0.00
38.087,-0.02,1.03,-0.11,0.24,-0.55,0.01,-0.16,-0.42,-0.39,0.00
38.088,-0.02,1.03,-0.11,0.24,-0.55,0.01,-0.12,-0.48,-0.37,0.00
38.128,-0.02,1.03,-0.11,0.47,0.27,0.43,-0.12,-0.48,-0.37,0.00
38.129,-0.02,1.03,-0.11,0.47,0.27,0.43,-0.16,-0.04,-0.07,0.00
38.13,-0.01,1.14,-0.10,0.47,0.27,0.43,-0.16,-0.04,-0.07,0.00
38.131,-0.14,1.14,-0.20,0.47,0.27,0.43,-0.16,-0.04,-0.07,0.00
38.131,-0.14,1.13,-0.21,0.47,0.27,0.43,-0.16,-0.04,-0.07,0.00
38.177,-0.14,1.13,-0.21,0.41,0.26,0.43,-0.16,-0.04,-0.07,0.00
38.178,-0.14,1.13,-0.21,0.41,0.26,0.43,0.01,0.32,0.10,0.00
38.212,-0.11,1.09,-0.22,0.41,0.26,0.43,0.01,0.32,0.10,0.00
38.213,-0.09,1.04,-0.24,0.41,0.26,0.43,0.01,0.32,0.10,0.00
38.213,-0.07,0.98,-0.21,0.41,0.26,0.43,0.01,0.32,0.10,0.00
38.213,-0.07,0.98,-0.21,-0.45,1.20,-0.49,0.01,0.32,0.10,0.00
38.214,-0.07,0.98,-0.21,-0.45,1.20,-0.49,0.04,0.21,0.12,0.00
38.245,-0.07,0.98,-0.21,0.06,-0.06,-0.38,0.04,0.21,0.12,0.00
38.247,-0.07,0.98,-0.21,0.06,-0.06,-0.38,0.05,0.01,0.03,0.00
38.247,-0.07,0.96,-0.16,0.06,-0.06,-0.38,0.05,0.01,0.03,0.00
38.248,-0.08,1.00,-0.15,0.06,-0.06,-0.38,0.05,0.01,0.03,0.00
38.249,-0.11,1.01,-0.16,0.06,-0.06,-0.38,0.05,0.01,0.03,0.00
38.293,-0.11,1.01,-0.16,0.06,-0.06,-0.38,0.12,0.04,0.05,0.00
38.294,-0.11,1.01,-0.16,0.04,-0.05,-0.33,0.12,0.04,0.05,0.00
38.328,-0.10,0.99,-0.13,0.04,-0.05,-0.33,0.12,0.04,0.05,0.00
38.329,-0.06,0.99,-0.15,0.04,-0.05,-0.33,0.12,0.04,0.05,0.00
38.329,-0.06,0.99,-0.23,0.04,-0.05,-0.33,0.12,0.04,0.05,0.00
38.33,-0.06,0.99,-0.23,0.04,-0.05,-0.33,0.02,0.19,0.05,0.00
38.33,-0.06,0.99,-0.23,-0.16,0.04,0.23,0.02,0.19,0.05,0.00
38.364,-0.06,0.99,-0.23,-0.16,0.04,0.23,-0.03,0.09,0.01,0.00
38.366,-0.06,0.99,-0.23,0.17,0.05,-0.43,-0.03,0.09,0.01,0.00
38.367,-0.06,1.03,-0.26,0.17,0.05,-0.43,-0.03,0.09,0.01,0.00
38.367,-0.10,1.01,-0.16,0.17,0.05,-0.43,-0.03,0.09,0.01,0.00
38.368,-0.10,0.99,-0.14,0.17,0.05,-0.43,-0.03,0.09,0.01,0.00
38.41,-0.10,0.99,-0.14,0.17,0.05,-0.43,0.04,0.05,0.02,0.00
38.411,-0.10,0.99,-0.14,0.16,0.05,-0.40,0.04,0.05,0.02,0.00
38.452,-0.08,0.99,-0.18,0.16,0.05,-0.40,0.04,0.05,0.02,0.00
38.452,-0.07,0.98,-0.20,0.16,0.05,-0.40,0.04,0.05,0.02,0.00
38.453,-0.10,0.98,-0.18,0.16,0.05,-0.40,0.04,0.05,0.02,0.00
38.453,-0.10,0.98,-0.18,0.16,0.05,-0.40,0.01,-0.03,0.01,0.00
38.454,-0.10,0.98,-0.18,-0.15,0.02,0.11,0.01,-0.03,0.01,0.00
38.482,-0.10,0.98,-0.18,-0.10,-0.10,-0.04,0.01,-0.03,0.01,0.00
38.483,-0.10,0.98,-0.18,-0.10,-0.10,-0.04,0.03,-0.15,-0.01,0.00
38.483,-0.09,1.00,-0.16,-0.10,-0.10,-0.04,0.03,-0.15,-0.01,0.00
38.484,-0.08,1.00,-0.17,-0.10,-0.10,-0.04,0.03,-0.15,-0.01,0.00
38.484,-0.08,1.00,-0.18,-0.10,-0.10,-0.04,0.03,-0.15,-0.01,0.00
38.523,-0.08,1.00,-0.18,-0.09,-0.10,-0.03,0.03,-0.15,-0.01,0.00
38.524,-0.08,1.00,-0.18,-0.09,-0.10,-0.03,0.05,-0.14,-0.00,0.00
38.542,-0.06,1.01,-0.19,-0.09,-0.10,-0.03,0.05,-0.14,-0.00,0.00
38.544,-0.08,1.01,-0.20,-0.09,-0.10,-0.03,0.05,-0.14,-0.00,0.00
38.544,-0.10,0.99,-0.17,-0.09,-0.10,-0.03,0.05,-0.14,-0.00,0.00
38.59,-0.10,0.99,-0.17,0.09,0.07,-0.05,0.05,-0.14,-0.00,0.00
38.591,-0.10,0.99,-0.17,0.09,0.07,-0.05,0.01,-0.15,-0.01,0.00
38.601,-0.10,0.99,-0.17,0.09,0.07,-0.05,0.04,-0.13,-0.01,0.00
38.602,-0.10,1.00,-0.14,0.09,0.07,-0.05,0.04,-0.13,-0.01,0.00
38.603,-0.07,1.00,-0.15,0.09,0.07,-0.05,0.04,-0.13,-0.01,0.00
38.603,-0.06,0.99,-0.20,0.09,0.07,-0.05,0.04,-0.13,-0.01,0.00
38.603,-0.06,0.99,-0.20,-0.08,0.03,0.03,0.04,-0.13,-0.01,0.00
38.641,-0.06,0.99,-0.20,-0.08,0.03,0.03,0.03,-0.09,-0.01,0.00
38.642,-0.06,0.99,-0.20,-0.07,0.03,0.04,0.03,-0.09,-0.01,0.00
38.661,-0.09,0.98,-0.18,-0.07,0.03,0.04,0.03,-0.09,-0.01,0.00
38.662,-0.10,1.00,-0.18,-0.07,0.03,0.04,0.03,-0.09,-0.01,0.00
38.662,-0.08,1.01,-0.19,-0.07,0.03,0.04,0.03,-0.09,-0.01,0.00
38.68,-0.08,1.01,-0.19,-0.07,0.03,0.04,0.01,-0.11,-0.02,0.00
38.681,-0.08,1.01,-0.19,0.11,-0.02,0.00,0.01,-0.11,-0.02,0.00
38.724,-0.08,1.01,-0.19,0.02,0.04,-0.02,0.01,-0.11,-0.02,0.00
38.725,-0.08,1.01,-0.19,0.02,0.04,-0.02,0.03,-0.10,-0.02,0.00
38.726,-0.08,0.99,-0.17,0.02,0.04,-0.02,0.03,-0.10,-0.02,0.00
38.726,-0.10,0.98,-0.16,0.02,0.04,-0.02,0.03,-0.10,-0.02,0.00
38.726,-0.09,0.99,-0.17,0.02,0.04,-0.02,0.03,-0.10,-0.02,0.00
38.76,-0.09,0.99,-0.17,0.02,0.04,-0.02,-0.01,-0.02,0.01,0.00
38.761,-0.09,0.99,-0.17,0.01,0.03,-0.02,-0.01,-0.02,0.01,0.00
38.781,-0.08,1.00,-0.19,0.01,0.03,-0.02,-0.01,-0.02,0.01,0.00
38.782,-0.09,1.01,-0.21,0.01,0.03,-0.02,-0.01,-0.02,0.01,0.00
38.782,-0.07,1.01,-0.20,0.01,0.03,-0.02,-0.01,-0.02,0.01,0.00
38.798,-0.07,1.01,-0.20,0.01,0.03,-0.02,-0.06,-0.03,-0.00,0.00
38.799,-0.07,1.01,-0.20,-0.01,-0.07,0.02,-0.06,-0.03,-0.00,0.00
38.838,-0.07,1.01,-0.20,-0.01,-0.07,0.02,-0.09,-0.18,-0.07,0.00
38.84,-0.08,0.98,-0.19,-0.01,-0.07,0.02,-0.09,-0.18,-0.07,0.00
38.84,-0.09,0.95,-0.17,-0.01,-0.07,0.02,-0.09,-0.18,-0.07,0.00
38.841,-0.07,0.94,-0.14,-0.01,-0.07,0.02,-0.09,-0.18,-0.07,0.00
38.842,-0.07,0.94,-0.14,0.07,0.06,-0.25,-0.09,-0.18,-0.07,0.00
38.878,-0.07,0.94,-0.14,0.07,0.06,-0.25,-0.11,-0.41,-0.13,0.00
38.879,-0.07,0.94,-0.14,0.13,0.05,-0.28,-0.11,-0.41,-0.13,0.00
38.899,-0.11,1.04,-0.09,0.13,0.05,-0.28,-0.11,-0.41,-0.13,0.00
38.9,-0.13,1.04,-0.19,0.13,0.05,-0.28,-0.11,-0.41,-0.13,0.00
38.901,-0.04,1.01,-0.22,0.13,0.05,-0.28,-0.11,-0.41,-0.13,0.00
38.925,-0.04,1.01,-0.22,0.13,0.05,-0.28,-0.09,-0.24,-0.10,0.00
38.927,-0.04,1.01,-0.22,0.11,-0.21,0.32,-0.09,-0.24,-0.10,0.00
38.965,-0.04,1.01,-0.22,0.19,0.00,-0.22,-0.09,-0.24,-0.10,0.00
38.966,-0.04,1.01,-0.22,0.19,0.00,-0.22,-0.12,-0.29,-0.17,0.00
38.966,-0.09,0.95,-0.14,0.19,0.00,-0.22,-0.12,-0.29,-0.17,0.00
38.967,-0.15,0.88,-0.09,0.19,0.00,-0.22,-0.12,-0.29,-0.17,0.00
38.967,-0.14,0.82,-0.08,0.19,0.00,-0.22,-0.12,-0.29,-0.17,0.00
38.996,-0.14,0.82,-0.08,0.19,0.00,-0.22,-0.09,-0.55,-0.37,0.00
38.997,-0.14,0.82,-0.08,0.37,0.02,-0.27,-0.09,-0.55,-0.37,0.00
39.022,-0.11,0.83,-0.14,0.37,0.02,-0.27,-0.09,-0.55,-0.37,0.00
39.024,-0.10,0.86,-0.07,0.37,0.02,-0.27,-0.09,-0.55,-0.37,0.00
39.025,-0.18,0.93,-0.05,0.37,0.02,-0.27,-0.09,-0.55,-0.37,0.00
39.063,-0.18,0.93,-0.05,0.37,0.02,-0.27,-0.05,-0.53,-0.51,0.00
39.064,-0.18,0.93,-0.05,0.18,-1.47,0.47,-0.05,-0.53,-0.51,0.00
39.075,-0.18,0.93,-0.05,0.18,-1.47,0.47,-0.07,-0.28,-0.27,0.00
39.075,-0.22,1.08,-0.14,0.18,-1.47,0.47,-0.07,-0.28,-0.27,0.00
39.076,-0.21,1.23,-0.28,0.18,-1.47,0.47,-0.07,-0.28,-0.27,0.00
39.076,-0.15,1.31,-0.31,0.18,-1.47,0.47,-0.07,-0.28,-0.27,0.00
39.076,-0.15,1.31,-0.31,-0.06,-0.30,0.56,-0.07,-0.28,-0.27,0.00
39.115,-0.15,1.31,-0.31,-0.06,-0.30,0.56,-0.09,-0.08,-0.00,0.00
39.116,-0.15,1.31,-0.31,-0.05,-0.30,0.52,-0.09,-0.08,-0.00,0.00
39.142,-0.13,1.15,-0.21,-0.05,-0.30,0.52,-0.09,-0.08,-0.00,0.00
39.143,-0.15,0.98,-0.11,-0.05,-0.30,0.52,-0.09,-0.08,-0.00,0.00
39.144,-0.16,0.98,-0.08,-0.05,-0.30,0.52,-0.09,-0.08,-0.00,0.00
39.186,-0.16,0.98,-0.08,-0.05,-0.30,0.52,0.07,0.01,0.03,0.00
39.186,-0.16,0.98,-0.08,-0.01,2.34,-1.21,0.07,0.01,0.03,0.00
39.194,-0.16,0.98,-0.08,-0.01,2.34,-1.21,0.03,0.08,0.01,0.00
39.194,-0.16,0.98,-0.08,0.05,-0.11,0.42,0.03,0.08,0.01,0.00
39.195,-0.15,0.99,-0.12,0.05,-0.11,0.42,0.03,0.08,0.01,0.00
39.195,-0.16,0.98,-0.19,0.05,-0.11,0.42,0.03,0.08,0.01,0.00
39.196,-0.18,0.97,-0.19,0.05,-0.11,0.42,0.03,0.08,0.01,0.00
39.234,-0.18,0.97,-0.19,0.05,-0.11,0.42,0.03,0.08,0.01,0.00
39.235,-0.18,0.97,-0.19,0.05,-0.11,0.42,-0.00,0.02,-0.01,0.00
39.257,-0.21,0.98,-0.12,0.05,-0.11,0.42,-0.00,0.02,-0.01,0.00
39.258,-0.19,1.00,-0.10,0.05,-0.11,0.42,-0.00,0.02,-0.01,0.00
39.259,-0.14,1.00,-0.16,0.05,-0.11,0.42,-0.00,0.02,-0.01,0.00
39.302,-0.14,1.00,-0.16,0.05,-0.11,0.42,0.05,0.02,0.04,0.00
39.303,-0.14,1.00,-0.16,-0.23,-0.15,-0.19,0.05,0.02,0.04,0.00
39.314,-0.14,1.00,-0.16,0.02,0.08,0.04,0.05,0.02,0.04,0.00
39.315,-0.14,1.00,-0.16,0.02,0.08,0.04,0.01,-0.02,-0.00,0.00
39.315,-0.15,1.00,-0.17,0.02,0.08,0.04,0.01,-0.02,-0.00,0.00
39.316,-0.18,1.01,-0.15,0.02,0.08,0.04,0.01,-0.02,-0.00,0.00
39.316,-0.19,1.01,-0.15,0.02,0.08,0.04,0.01,-0.02,-0.00,0.00
39.351,-0.19,1.01,-0.15,0.02,0.09,0.06,0.01,-0.02,-0.00,0.00
39.352,-0.19,1.01,-0.15,0.02,0.09,0.06,0.07,0.00,0.02,0.00
39.382,-0.16,0.99,-0.16,0.02,0.09,0.06,0.07,0.00,0.02,0.00
39.383,-0.13,0.95,-0.13,0.02,0.09,0.06,0.07,0.00,0.02,0.00
39.383,-0.16,0.96,-0.12,0.02,0.09,0.06,0.07,0.00,0.02,0.00
39.391,-0.16,0.96,-0.12,-0.18,0.11,-0.01,0.07,0.00,0.02,0.00
39.392,-0.16,0.96,-0.12,-0.18,0.11,-0.01,0.04,0.00,0.04,0.00
39.43,-0.16,0.96,-0.12,0.06,-0.23,0.18,0.04,0.00,0.04,0.00
39.431,-0.16,0.96,-0.12,0.06,-0.23,0.18,-0.01,-0.00,0.02,0.00
39.432,-0.17,1.00,-0.15,0.06,-0.23,0.18,-0.01,-0.00,0.02,0.00
39.432,-0.16,1.00,-0.17,0.06,-0.23,0.18,-0.01,-0.00,0.02,0.00
39.433,-0.17,0.99,-0.15,0.06,-0.23,0.18,-0.01,-0.00,0.02,0.00
39.472,-0.17,0.99,-0.15,0.05,-0.22,0.18,-0.01,-0.00,0.02,0.00
39.473,-0.17,0.99,-0.15,0.05,-0.22,0.18,0.00,0.01,0.03,0.00
39.511,-0.16,0.99,-0.14,0.05,-0.22,0.18,0.00,0.01,0.03,0.00
39.512,-0.16,1.00,-0.16,0.05,-0.22,0.18,0.00,0.01,0.03,0.00
39.512,-0.16,0.99,-0.13,0.05,-0.22,0.18,0.00,0.01,0.03,0.00
39.512,-0.16,0.99,-0.13,0.05,-0.22,0.18,0.01,-0.01,0.04,0.00
39.513,-0.16,0.99,-0.13,-0.11,0.03,-0.04,0.01,-0.01,0.04,0.00
39.549,-0.16,0.99,-0.13,-0.14,-0.07,0.10,0.01,-0.01,0.04,0.00
39.55,-0.16,0.99,-0.13,-0.14,-0.07,0.10,0.00,-0.00,0.05,0.00
39.55,-0.18,0.97,-0.14,-0.14,-0.07,0.10,0.00,-0.00,0.05,0.00
39.551,-0.17,1.00,-0.16,-0.14,-0.07,0.10,0.00,-0.00,0.05,0.00
39.551,-0.14,1.00,-0.17,-0.14,-0.07,0.10,0.00,-0.00,0.05,0.00
39.589,-0.14,1.00,-0.17,-0.14,-0.07,0.10,-0.02,-0.01,0.05,0.00
39.59,-0.14,1.00,-0.17,-0.15,-0.08,0.09,-0.02,-0.01,0.05,0.00
39.609,-0.15,0.99,-0.15,-0.15,-0.08,0.09,-0.02,-0.01,0.05,0.00
39.61,-0.15,0.99,-0.13,-0.15,-0.08,0.09,-0.02,-0.01,0.05,0.00
39.611,-0.16,0.99,-0.14,-0.15,-0.08,0.09,-0.02,-0.01,0.05,0.00
39.65,-0.16,0.99,-0.14,-0.15,-0.08,0.09,-0.00,-0.03,0.03,0.00
39.651,-0.16,0.99,-0.14,-0.02,0.05,-0.10,-0.00,-0.03,0.03,0.00
39.667,-0.16,0.99,-0.14,-0.02,0.05,-0.10,0.01,-0.05,0.04,0.00
39.668,-0.17,0.99,-0.15,-0.02,0.05,-0.10,0.01,-0.05,0.04,0.00
39.668,-0.16,0.99,-0.15,-0.02,0.05,-0.10,0.01,-0.05,0.04,0.00
39.669,-0.15,1.00,-0.16,-0.02,0.05,-0.10,0.01,-0.05,0.04,0.00
39.669,-0.15,1.00,-0.16,-0.09,-0.02,0.11,0.01,-0.05,0.04,0.00
39.707,-0.15,1.00,-0.16,-0.09,-0.02,0.11,0.01,-0.11,0.02,0.00
39.709,-0.15,1.00,-0.16,-0.09,-0.02,0.11,0.01,-0.11,0.02,0.00
39.738,-0.15,1.00,-0.17,-0.09,-0.02,0.11,0.01,-0.11,0.02,0.00
39.738,-0.16,1.00,-0.17,-0.09,-0.02,0.11,0.01,-0.11,0.02,0.00
39.739,-0.17,1.00,-0.16,-0.09,-0.02,0.11,0.01,-0.11,0.02,0.00
39.747,-0.17,1.00,-0.16,-0.09,-0.02,0.11,-0.00,-0.18,0.01,0.00
39.747,-0.17,1.00,-0.16,-0.05,0.02,-0.09,-0.00,-0.18,0.01,0.00
39.786,-0.17,1.00,-0.16,-0.05,0.02,-0.09,0.00,-0.23,-0.03,0.00
39.786,-0.14,0.99,-0.14,-0.05,0.02,-0.09,0.00,-0.23,-0.03,0.00
39.787,-0.12,0.99,-0.15,-0.05,0.02,-0.09,0.00,-0.23,-0.03,0.00
39.787,-0.14,0.99,-0.13,-0.05,0.02,-0.09,0.00,-0.23,-0.03,0.00
39.787,-0.14,0.99,-0.13,-0.03,0.04,-0.08,0.00,-0.23,-0.03,0.00
39.826,-0.14,0.99,-0.13,-0.03,0.04,-0.08,0.02,-0.18,-0.04,0.00
39.827,-0.14,0.99,-0.13,-0.00,0.04,-0.08,0.02,-0.18,-0.04,0.00
39.855,-0.15,0.98,-0.12,-0.00,0.04,-0.08,0.02,-0.18,-0.04,0.00
39.856,-0.14,0.99,-0.11,-0.00,0.04,-0.08,0.02,-0.18,-0.04,0.00
39.857,-0.14,1.00,-0.13,-0.00,0.04,-0.08,0.02,-0.18,-0.04,0.00
39.89,-0.14,1.00,-0.13,-0.00,0.04,-0.08,0.02,-0.05,-0.01,0.00
39.891,-0.14,1.00,-0.13,0.19,-0.04,0.19,0.02,-0.05,-0.01,0.00
39.905,-0.14,1.00,-0.13,0.19,-0.04,0.19,0.00,0.06,0.00,0.00
39.905,-0.15,0.99,-0.14,0.19,-0.04,0.19,0.00,0.06,0.00,0.00
39.906,-0.17,0.99,-0.15,0.19,-0.04,0.19,0.00,0.06,0.00,0.00
39.906,-0.17,1.00,-0.17,0.19,-0.04,0.19,0.00,0.06,0.00,0.00
39.906,-0.17,1.00,-0.17,0.13,0.00,0.22,0.00,0.06,0.00,0.00
39.945,-0.17,1.00,-0.17,0.13,0.00,0.22,0.00,0.06,0.00,0.00
39.946,-0.17,1.00,-0.17,0.13,0.00,0.22,0.00,0.03,0.00,0.00
39.971,-0.17,0.99,-0.16,0.13,0.00,0.22,0.00,0.03,0.00,0.00
39.972,-0.16,0.99,-0.13,0.13,0.00,0.22,0.00,0.03,0.00,0.00
39.973,-0.16,0.98,-0.13,0.13,0.00,0.22,0.00,0.03,0.00,0.00
40.012,-0.16,0.98,-0.13,0.13,0.00,0.22,-0.01,0.03,0.00,0.00
40.013,-0.16,0.98,-0.13,-0.12,0.00,-0.07,-0.01,0.03,0.00,0.00
40.023,-0.16,0.98,-0.13,-0.02,-0.03,0.11,-0.01,0.03,0.00,0.00
40.024,-0.16,0.98,-0.13,-0.02,-0.03,0.11,-0.02,0.06,0.00,0.00
40.024,-0.16,1.00,-0.15,-0.02,-0.03,0.11,-0.02,0.06,0.00,0.00
40.024,-0.14,1.00,-0.15,-0.02,-0.03,0.11,-0.02,0.06,0.00,0.00
40.025,-0.15,1.00,-0.15,-0.02,-0.03,0.11,-0.02,0.06,0.00,0.00
40.062,-0.15,1.00,-0.15,-0.02,-0.03,0.11,-0.02,0.05,-0.01,0.00
