time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
2.907,-0.24,0.42,1.09,-0.23,0.21,0.47,0.28,-0.79,-0.27,0.00
2.909,-0.46,0.44,1.20,-0.23,0.21,0.47,0.28,-0.79,-0.27,0.00
2.91,-0.21,0.46,1.09,-0.23,0.21,0.47,0.28,-0.79,-0.27,0.00
2.91,0.17,0.45,0.96,-0.23,0.21,0.47,0.28,-0.79,-0.27,0.00
2.911,0.17,0.45,0.96,-0.86,0.23,1.80,0.28,-0.79,-0.27,0.00
2.947,0.17,0.45,0.96,-0.40,-0.74,2.34,0.28,-0.79,-0.27,0.00
2.948,0.17,0.45,0.96,-0.40,-0.74,2.34,2.91,1.34,0.00,0.00
2.967,-0.00,0.40,0.85,-0.40,-0.74,2.34,2.91,1.34,0.00,0.00
2.968,-0.17,0.54,0.54,-0.40,-0.74,2.34,2.91,1.34,0.00,0.00
2.97,-0.20,0.67,0.65,-0.40,-0.74,2.34,2.91,1.34,0.00,0.00
2.986,-0.20,0.67,0.65,0.31,-0.22,-1.30,2.91,1.34,0.00,0.00
2.988,-0.20,0.67,0.65,0.31,-0.22,-1.30,1.06,1.12,0.33,0.00
3.025,-0.20,0.67,0.65,0.31,-0.22,-1.30,-0.00,0.25,0.47,0.00
3.026,-0.18,0.62,0.78,0.31,-0.22,-1.30,-0.00,0.25,0.47,0.00
3.027,-0.11,0.55,0.76,0.31,-0.22,-1.30,-0.00,0.25,0.47,0.00
3.028,-0.11,0.55,0.74,0.31,-0.22,-1.30,-0.00,0.25,0.47,0.00
3.028,-0.11,0.55,0.74,0.19,0.10,-0.53,-0.00,0.25,0.47,0.00
3.064,-0.11,0.55,0.74,0.19,0.10,-0.53,0.63,0.66,0.51,0.00
3.065,-0.11,0.55,0.74,0.27,-0.13,-0.34,0.63,0.66,0.51,0.00
3.084,-0.16,0.56,0.73,0.27,-0.13,-0.34,0.63,0.66,0.51,0.00
3.085,-0.18,0.60,0.71,0.27,-0.13,-0.34,0.63,0.66,0.51,0.00
3.085,-0.14,0.65,0.62,0.27,-0.13,-0.34,0.63,0.66,0.51,0.00
3.104,-0.14,0.65,0.62,0.05,-0.09,-0.78,0.63,0.66,0.51,0.00
3.105,-0.14,0.65,0.62,0.05,-0.09,-0.78,0.79,0.53,0.41,0.00
3.144,-0.14,0.65,0.62,0.03,-0.08,-0.59,0.79,0.53,0.41,0.00
3.145,-0.14,0.65,0.62,0.03,-0.08,-0.59,0.10,0.15,0.12,0.00
3.145,-0.14,0.65,0.60,0.03,-0.08,-0.59,0.10,0.15,0.12,0.00
3.146,-0.16,0.61,0.72,0.03,-0.08,-0.59,0.10,0.15,0.12,0.00
3.147,-0.20,0.57,0.80,0.03,-0.08,-0.59,0.10,0.15,0.12,0.00
3.183,-0.20,0.57,0.80,0.03,-0.08,-0.59,0.06,0.25,0.16,0.00
3.185,-0.20,0.57,0.80,0.07,-0.11,-0.55,0.06,0.25,0.16,0.00
3.203,-0.22,0.56,0.83,0.07,-0.11,-0.55,0.06,0.25,0.16,0.00
3.204,-0.19,0.60,0.79,0.07,-0.11,-0.55,0.06,0.25,0.16,0.00
3.205,-0.16,0.65,0.72,0.07,-0.11,-0.55,0.06,0.25,0.16,0.00
3.223,-0.16,0.65,0.72,-0.19,-0.26,0.30,0.06,0.25,0.16,0.00
3.224,-0.16,0.65,0.72,-0.19,-0.26,0.30,0.32,0.18,0.22,0.00
3.263,-0.16,0.65,0.72,-0.19,-0.26,0.30,0.14,0.17,0.29,0.00
3.264,-0.15,0.65,0.71,-0.19,-0.26,0.30,0.14,0.17,0.29,0.00
3.265,-0.16,0.61,0.73,-0.19,-0.26,0.30,0.14,0.17,0.29,0.00
3.265,-0.16,0.58,0.76,-0.19,-0.26,0.30,0.14,0.17,0.29,0.00
3.266,-0.16,0.58,0.76,0.12,-0.23,-0.14,0.14,0.17,0.29,0.00
3.307,-0.16,0.58,0.76,0.12,-0.23,-0.14,0.24,0.25,0.24,0.00
3.308,-0.16,0.58,0.76,0.13,-0.30,-0.06,0.24,0.25,0.24,0.00
3.33,-0.15,0.60,0.77,0.13,-0.30,-0.06,0.24,0.25,0.24,0.00
3.332,-0.18,0.64,0.75,0.13,-0.30,-0.06,0.24,0.25,0.24,0.00
3.332,-0.20,0.70,0.70,0.13,-0.30,-0.06,0.24,0.25,0.24,0.00
3.342,-0.20,0.70,0.70,0.03,-0.10,0.14,0.24,0.25,0.24,0.00
3.343,-0.20,0.70,0.70,0.03,-0.10,0.14,0.44,0.29,0.09,0.00
3.381,-0.20,0.70,0.70,0.03,-0.10,0.14,0.07,0.11,0.12,0.00
3.382,-0.20,0.71,0.67,0.03,-0.10,0.14,0.07,0.11,0.12,0.00
3.383,-0.19,0.67,0.71,0.03,-0.10,0.14,0.07,0.11,0.12,0.00
3.383,-0.18,0.63,0.74,0.03,-0.10,0.14,0.07,0.11,0.12,0.00
3.383,-0.18,0.63,0.74,-0.13,0.07,-0.14,0.07,0.11,0.12,0.00
3.421,-0.18,0.63,0.74,-0.14,0.05,-0.13,0.07,0.11,0.12,0.00
3.422,-0.18,0.63,0.74,-0.14,0.05,-0.13,0.03,0.12,0.15,0.00
3.441,-0.18,0.63,0.75,-0.14,0.05,-0.13,0.03,0.12,0.15,0.00
3.442,-0.18,0.67,0.72,-0.14,0.05,-0.13,0.03,0.12,0.15,0.00
3.443,-0.18,0.71,0.71,-0.14,0.05,-0.13,0.03,0.12,0.15,0.00
3.46,-0.18,0.71,0.71,-0.04,-0.01,0.13,0.03,0.12,0.15,0.00
3.461,-0.18,0.71,0.71,-0.04,-0.01,0.13,0.27,0.23,0.18,0.00
3.499,-0.18,0.71,0.71,-0.04,-0.01,0.13,0.10,0.15,0.30,0.00
3.5,-0.19,0.75,0.69,-0.04,-0.01,0.13,0.10,0.15,0.30,0.00
3.5,-0.21,0.73,0.74,-0.04,-0.01,0.13,0.10,0.15,0.30,0.00
3.501,-0.22,0.70,0.78,-0.04,-0.01,0.13,0.10,0.15,0.30,0.00
3.501,-0.22,0.70,0.78,-0.30,0.48,0.27,0.10,0.15,0.30,0.00
3.539,-0.22,0.70,0.78,-0.30,0.48,0.27,0.10,0.16,0.41,0.00
3.54,-0.22,0.70,0.78,-0.36,0.41,0.30,0.10,0.16,0.41,0.00
3.558,-0.22,0.69,0.79,-0.36,0.41,0.30,0.10,0.16,0.41,0.00
3.56,-0.21,0.70,0.77,-0.36,0.41,0.30,0.10,0.16,0.41,0.00
3.561,-0.22,0.70,0.75,-0.36,0.41,0.30,0.10,0.16,0.41,0.00
3.579,-0.22,0.70,0.75,-0.36,0.41,0.30,0.43,0.35,0.49,0.00
3.58,-0.22,0.70,0.75,-0.47,-0.02,0.76,0.43,0.35,0.49,0.00
3.618,-0.22,0.70,0.75,-0.47,-0.02,0.76,0.48,0.37,0.56,0.00
3.62,-0.20,0.71,0.73,-0.47,-0.02,0.76,0.48,0.37,0.56,0.00
3.621,-0.17,0.70,0.73,-0.47,-0.02,0.76,0.48,0.37,0.56,0.00
3.622,-0.15,0.68,0.75,-0.47,-0.02,0.76,0.48,0.37,0.56,0.00
3.622,-0.15,0.68,0.75,-0.09,-0.16,0.57,0.48,0.37,0.56,0.00
3.658,-0.15,0.68,0.75,-0.09,-0.16,0.57,0.44,0.41,0.50,0.00
3.66,-0.15,0.68,0.75,-0.12,-0.30,0.70,0.44,0.41,0.50,0.00
3.678,-0.14,0.66,0.77,-0.12,-0.30,0.70,0.44,0.41,0.50,0.00
3.68,-0.15,0.65,0.80,-0.12,-0.30,0.70,0.44,0.41,0.50,0.00
3.681,-0.14,0.64,0.80,-0.12,-0.30,0.70,0.44,0.41,0.50,0.00
3.698,-0.14,0.64,0.80,0.15,-0.93,1.40,0.44,0.41,0.50,0.00
3.699,-0.14,0.64,0.80,0.15,-0.93,1.40,0.62,0.48,0.43,0.00
3.738,-0.14,0.64,0.80,0.98,-0.92,0.45,0.62,0.48,0.43,0.00
3.739,-0.14,0.64,0.80,0.98,-0.92,0.45,0.55,0.38,0.17,0.00
3.74,-0.10,0.64,0.72,0.98,-0.92,0.45,0.55,0.38,0.17,0.00
3.741,-0.05,0.66,0.66,0.98,-0.92,0.45,0.55,0.38,0.17,0.00
3.742,-0.03,0.70,0.65,0.98,-0.92,0.45,0.55,0.38,0.17,0.00
3.776,-0.03,0.70,0.65,0.98,-0.92,0.45,0.06,0.16,-0.21,0.00
3.778,-0.03,0.70,0.65,1.06,-0.90,0.47,0.06,0.16,-0.21,0.00
3.796,-0.08,0.67,0.66,1.06,-0.90,0.47,0.06,0.16,-0.21,0.00
3.798,-0.10,0.67,0.70,1.06,-0.90,0.47,0.06,0.16,-0.21,0.00
3.799,-0.10,0.67,0.68,1.06,-0.90,0.47,0.06,0.16,-0.21,0.00
3.815,-0.10,0.67,0.68,1.06,-0.90,0.47,-0.09,0.18,-0.13,0.00
3.818,-0.10,0.67,0.68,0.83,-0.81,0.52,-0.09,0.18,-0.13,0.00
3.856,-0.10,0.67,0.68,0.83,-0.81,0.52,-0.03,0.57,0.07,0.00
3.857,-0.09,0.67,0.64,0.83,-0.81,0.52,-0.03,0.57,0.07,0.00
3.858,-0.10,0.66,0.65,0.83,-0.81,0.52,-0.03,0.57,0.07,0.00
3.859,-0.13,0.66,0.66,0.83,-0.81,0.52,-0.03,0.57,0.07,0.00
3.86,-0.13,0.66,0.66,0.78,-0.87,0.26,-0.03,0.57,0.07,0.00
3.894,-0.13,0.66,0.66,0.91,-0.82,0.26,-0.03,0.57,0.07,0.00
3.895,-0.13,0.66,0.66,0.91,-0.82,0.26,-0.16,0.67,0.06,0.00
3.914,-0.15,0.67,0.66,0.91,-0.82,0.26,-0.16,0.67,0.06,0.00
3.915,-0.14,0.70,0.62,0.91,-0.82,0.26,-0.16,0.67,0.06,0.00
3.915,-0.14,0.73,0.62,0.91,-0.82,0.26,-0.16,0.67,0.06,0.00
3.934,-0.14,0.73,0.62,0.91,-0.82,0.26,-0.05,0.72,0.13,0.00
3.937,-0.14,0.73,0.62,0.67,-0.46,0.13,-0.05,0.72,0.13,0.00
3.974,-0.14,0.73,0.62,-0.02,0.26,-0.05,-0.05,0.72,0.13,0.00
3.975,-0.14,0.73,0.62,-0.02,0.26,-0.05,0.37,0.85,0.26,0.00
3.976,-0.18,0.77,0.62,-0.02,0.26,-0.05,0.37,0.85,0.26,0.00
3.977,-0.22,0.78,0.58,-0.02,0.26,-0.05,0.37,0.85,0.26,0.00
3.978,-0.28,0.80,0.59,-0.02,0.26,-0.05,0.37,0.85,0.26,0.00
4.013,-0.28,0.80,0.59,0.04,0.07,0.20,0.37,0.85,0.26,0.00
4.015,-0.28,0.80,0.59,0.04,0.07,0.20,0.56,1.08,0.64,0.00
4.033,-0.27,0.80,0.59,0.04,0.07,0.20,0.56,1.08,0.64,0.00
4.035,-0.25,0.78,0.57,0.04,0.07,0.20,0.56,1.08,0.64,0.00
4.035,-0.22,0.83,0.54,0.04,0.07,0.20,0.56,1.08,0.64,0.00
4.053,-0.22,0.83,0.54,-0.15,0.03,0.18,0.56,1.08,0.64,0.00
4.054,-0.22,0.83,0.54,-0.15,0.03,0.18,0.63,1.13,0.82,0.00
4.092,-0.22,0.83,0.54,-0.15,0.03,0.18,0.73,0.85,0.73,0.00
4.094,-0.23,0.87,0.53,-0.15,0.03,0.18,0.73,0.85,0.73,0.00
4.095,-0.24,0.87,0.52,-0.15,0.03,0.18,0.73,0.85,0.73,0.00
4.095,-0.23,0.84,0.48,-0.15,0.03,0.18,0.73,0.85,0.73,0.00
4.096,-0.23,0.84,0.48,-0.09,0.39,-0.06,0.73,0.85,0.73,0.00
4.136,-0.23,0.84,0.48,-0.19,0.16,0.26,0.73,0.85,0.73,0.00
4.138,-0.23,0.84,0.48,-0.19,0.16,0.26,0.88,0.49,0.62,0.00
4.16,-0.17,0.88,0.43,-0.19,0.16,0.26,0.88,0.49,0.62,0.00
4.161,-0.12,0.88,0.34,-0.19,0.16,0.26,0.88,0.49,0.62,0.00
4.161,-0.14,0.86,0.32,-0.19,0.16,0.26,0.88,0.49,0.62,0.00
4.17,-0.14,0.86,0.32,0.65,0.09,-0.85,0.88,0.49,0.62,0.00
4.171,-0.14,0.86,0.32,0.65,0.09,-0.85,0.83,0.51,0.46,0.00
4.21,-0.14,0.86,0.32,0.40,-0.14,-0.92,0.83,0.51,0.46,0.00
4.211,-0.14,0.86,0.32,0.40,-0.14,-0.92,0.47,0.29,0.31,0.00
4.211,-0.15,0.84,0.37,0.40,-0.14,-0.92,0.47,0.29,0.31,0.00
4.211,-0.17,0.85,0.35,0.40,-0.14,-0.92,0.47,0.29,0.31,0.00
4.212,-0.16,0.88,0.28,0.40,-0.14,-0.92,0.47,0.29,0.31,0.00
4.25,-0.16,0.88,0.28,0.40,-0.14,-0.92,0.37,0.19,-0.10,0.00
4.252,-0.16,0.88,0.28,0.46,-0.19,-0.77,0.37,0.19,-0.10,0.00
4.271,-0.17,0.84,0.28,0.46,-0.19,-0.77,0.37,0.19,-0.10,0.00
4.272,-0.19,0.82,0.36,0.46,-0.19,-0.77,0.37,0.19,-0.10,0.00
4.273,-0.21,0.82,0.39,0.46,-0.19,-0.77,0.37,0.19,-0.10,0.00
4.289,-0.21,0.82,0.39,0.46,-0.19,-0.77,0.23,0.33,-0.24,0.00
4.291,-0.21,0.82,0.39,0.33,-0.51,-0.59,0.23,0.33,-0.24,0.00
4.329,-0.21,0.82,0.39,-0.04,-0.07,-0.24,0.23,0.33,-0.24,0.00
4.33,-0.21,0.82,0.39,-0.04,-0.07,-0.24,0.42,0.24,-0.12,0.00
4.33,-0.23,0.81,0.36,-0.04,-0.07,-0.24,0.42,0.24,-0.12,0.00
4.33,-0.23,0.89,0.35,-0.04,-0.07,-0.24,0.42,0.24,-0.12,0.00
4.331,-0.24,0.94,0.37,-0.04,-0.07,-0.24,0.42,0.24,-0.12,0.00
4.369,-0.24,0.94,0.37,0.04,-0.09,-0.15,0.42,0.24,-0.12,0.00
4.371,-0.24,0.94,0.37,0.04,-0.09,-0.15,0.17,0.37,-0.05,0.00
4.389,-0.26,0.92,0.35,0.04,-0.09,-0.15,0.17,0.37,-0.05,0.00
4.391,-0.24,0.93,0.37,0.04,-0.09,-0.15,0.17,0.37,-0.05,0.00
4.391,-0.21,1.00,0.37,0.04,-0.09,-0.15,0.17,0.37,-0.05,0.00
4.407,-0.21,1.00,0.37,0.07,0.61,-0.07,0.17,0.37,-0.05,0.00
4.408,-0.21,1.00,0.37,0.07,0.61,-0.07,0.00,0.38,-0.04,0.00
4.448,-0.21,1.00,0.37,0.07,0.61,-0.07,-0.14,0.17,-0.09,0.00
4.449,-0.24,1.02,0.34,0.07,0.61,-0.07,-0.14,0.17,-0.09,0.00
4.45,-0.26,1.04,0.39,0.07,0.61,-0.07,-0.14,0.17,-0.09,0.00
4.451,-0.26,1.03,0.41,0.07,0.61,-0.07,-0.14,0.17,-0.09,0.00
4.451,-0.26,1.03,0.41,-0.05,1.40,0.06,-0.14,0.17,-0.09,0.00
4.488,-0.26,1.03,0.41,-0.05,1.43,-0.06,-0.14,0.17,-0.09,0.00
4.489,-0.26,1.03,0.41,-0.05,1.43,-0.06,-0.34,-0.07,-0.02,0.00
4.507,-0.25,1.00,0.42,-0.05,1.43,-0.06,-0.34,-0.07,-0.02,0.00
4.508,-0.24,0.93,0.45,-0.05,1.43,-0.06,-0.34,-0.07,-0.02,0.00
4.509,-0.30,0.85,0.47,-0.05,1.43,-0.06,-0.34,-0.07,-0.02,0.00
4.526,-0.30,0.85,0.47,-0.05,1.43,-0.06,-0.29,-0.21,-0.25,0.00
4.527,-0.30,0.85,0.47,-0.08,0.48,0.50,-0.29,-0.21,-0.25,0.00
4.57,-0.30,0.85,0.47,-0.08,0.48,0.50,-0.01,-0.29,-0.33,0.00
4.571,-0.30,0.79,0.50,-0.08,0.48,0.50,-0.01,-0.29,-0.33,0.00
4.572,-0.30,0.77,0.47,-0.08,0.48,0.50,-0.01,-0.29,-0.33,0.00
4.573,-0.27,0.78,0.42,-0.08,0.48,0.50,-0.01,-0.29,-0.33,0.00
4.574,-0.27,0.78,0.42,-0.27,-0.94,0.60,-0.01,-0.29,-0.33,0.00
4.59,-0.23,0.79,0.39,-0.27,-0.94,0.60,-0.01,-0.29,-0.33,0.00
4.605,-0.23,0.79,0.39,-0.25,-0.98,0.73,-0.01,-0.29,-0.33,0.00
4.606,-0.23,0.79,0.39,-0.25,-0.98,0.73,0.47,-0.14,-0.12,0.00
4.645,-0.23,0.79,0.39,0.43,-0.50,-0.10,0.47,-0.14,-0.12,0.00
4.645,-0.23,0.79,0.39,0.43,-0.50,-0.10,0.62,-0.25,-0.34,0.00
4.646,-0.23,0.82,0.37,0.43,-0.50,-0.10,0.62,-0.25,-0.34,0.00
4.646,-0.22,0.88,0.32,0.43,-0.50,-0.10,0.62,-0.25,-0.34,0.00
4.646,-0.22,0.93,0.29,0.43,-0.50,-0.10,0.62,-0.25,-0.34,0.00
4.684,-0.22,0.93,0.29,0.56,-0.53,0.11,0.62,-0.25,-0.34,0.00
4.684,-0.22,0.93,0.29,0.56,-0.53,0.11,0.69,-0.21,-0.49,0.00
4.704,-0.24,0.89,0.30,0.56,-0.53,0.11,0.69,-0.21,-0.49,0.00
4.704,-0.24,0.90,0.28,0.56,-0.53,0.11,0.69,-0.21,-0.49,0.00
4.705,-0.30,0.93,0.24,0.56,-0.53,0.11,0.69,-0.21,-0.49,0.00
4.723,-0.30,0.93,0.24,0.56,-0.53,0.11,0.85,-0.04,-0.51,0.00
4.724,-0.30,0.93,0.24,0.68,0.16,-0.32,0.85,-0.04,-0.51,0.00
4.762,-0.30,0.93,0.24,-0.02,-0.48,-0.19,0.85,-0.04,-0.51,0.00
4.763,-0.30,0.93,0.24,-0.02,-0.48,-0.19,0.96,-0.10,-0.85,0.00
4.763,-0.35,0.87,0.28,-0.02,-0.48,-0.19,0.96,-0.10,-0.85,0.00
4.763,-0.35,0.73,0.28,-0.02,-0.48,-0.19,0.96,-0.10,-0.85,0.00
4.764,-0.38,0.82,0.22,-0.02,-0.48,-0.19,0.96,-0.10,-0.85,0.00
4.802,-0.38,0.82,0.22,-0.02,-0.48,-0.19,1.28,-0.31,-1.59,0.00
4.803,-0.38,0.82,0.22,0.49,-0.38,0.20,1.28,-0.31,-1.59,0.00
4.822,-0.37,0.91,0.20,0.49,-0.38,0.20,1.28,-0.31,-1.59,0.00
4.823,-0.39,0.82,0.17,0.49,-0.38,0.20,1.28,-0.31,-1.59,0.00
4.823,-0.44,0.77,0.20,0.49,-0.38,0.20,1.28,-0.31,-1.59,0.00
4.842,-0.44,0.77,0.20,0.49,-0.38,0.20,1.25,-0.31,-1.80,0.00
4.843,-0.44,0.77,0.20,0.59,-0.15,-0.11,1.25,-0.31,-1.80,0.00
4.881,-0.44,0.77,0.20,0.59,-0.15,-0.11,1.02,-0.12,-1.66,0.00
4.882,-0.53,0.90,0.17,0.59,-0.15,-0.11,1.02,-0.12,-1.66,0.00
4.882,-0.52,0.96,0.14,0.59,-0.15,-0.11,1.02,-0.12,-1.66,0.00
4.882,-0.53,0.93,0.06,0.59,-0.15,-0.11,1.02,-0.12,-1.66,0.00
4.882,-0.53,0.93,0.06,-0.01,0.37,-0.06,1.02,-0.12,-1.66,0.00
4.921,-0.53,0.93,0.06,0.21,0.45,0.22,1.02,-0.12,-1.66,0.00
4.921,-0.53,0.93,0.06,0.21,0.45,0.22,0.61,0.45,-0.62,0.00
4.94,-0.55,0.87,0.18,0.21,0.45,0.22,0.61,0.45,-0.62,0.00
4.941,-0.48,0.84,0.18,0.21,0.45,0.22,0.61,0.45,-0.62,0.00
4.941,-0.50,0.84,0.15,0.21,0.45,0.22,0.61,0.45,-0.62,0.00
4.96,-0.50,0.84,0.15,0.21,0.45,0.22,0.92,0.35,-1.09,0.00
4.961,-0.50,0.84,0.15,0.34,0.63,0.28,0.92,0.35,-1.09,0.00
5.001,-0.50,0.84,0.15,0.34,0.63,0.28,0.48,0.24,-0.69,0.00
5.002,-0.66,0.94,0.12,0.34,0.63,0.28,0.48,0.24,-0.69,0.00
5.002,-0.67,0.96,0.03,0.34,0.63,0.28,0.48,0.24,-0.69,0.00
5.003,-0.77,0.81,0.19,0.34,0.63,0.28,0.48,0.24,-0.69,0.00
5.003,-0.77,0.81,0.19,-0.31,1.06,0.12,0.48,0.24,-0.69,0.00
5.04,-0.77,0.81,0.19,-0.51,0.90,0.05,0.48,0.24,-0.69,0.00
5.041,-0.77,0.81,0.19,-0.51,0.90,0.05,-0.12,-0.14,0.64,0.00
5.06,-0.65,0.84,0.23,-0.51,0.90,0.05,-0.12,-0.14,0.64,0.00
5.061,-0.52,0.90,0.10,-0.51,0.90,0.05,-0.12,-0.14,0.64,0.00
5.062,-0.47,0.92,0.02,-0.51,0.90,0.05,-0.12,-0.14,0.64,0.00
5.079,-0.47,0.92,0.02,-1.11,0.15,0.77,-0.12,-0.14,0.64,0.00
5.08,-0.47,0.92,0.02,-1.11,0.15,0.77,0.23,-0.17,0.75,0.00
5.12,-0.47,0.92,0.02,-1.11,0.15,0.77,0.31,-0.17,0.50,0.00
5.121,-0.52,0.81,0.11,-1.11,0.15,0.77,0.31,-0.17,0.50,0.00
5.122,-0.53,0.72,0.22,-1.11,0.15,0.77,0.31,-0.17,0.50,0.00
5.123,-0.48,0.79,0.13,-1.11,0.15,0.77,0.31,-0.17,0.50,0.00
5.123,-0.48,0.79,0.13,0.09,-0.32,0.29,0.31,-0.17,0.50,0.00
5.164,-0.48,0.79,0.13,0.09,-0.32,0.29,0.60,-0.01,0.32,0.00
5.165,-0.48,0.79,0.13,-0.01,-0.39,0.48,0.60,-0.01,0.32,0.00
5.188,-0.49,0.92,0.05,-0.01,-0.39,0.48,0.60,-0.01,0.32,0.00
5.189,-0.49,0.90,0.05,-0.01,-0.39,0.48,0.60,-0.01,0.32,0.00
5.189,-0.53,0.83,0.13,-0.01,-0.39,0.48,0.60,-0.01,0.32,0.00
5.198,-0.53,0.83,0.13,-0.01,-0.39,0.48,0.64,0.06,0.07,0.00
5.198,-0.53,0.83,0.13,0.15,0.10,0.30,0.64,0.06,0.07,0.00
5.237,-0.53,0.83,0.13,0.15,0.10,0.30,0.92,0.12,0.16,0.00
5.238,-0.61,0.86,0.15,0.15,0.10,0.30,0.92,0.12,0.16,0.00
5.238,-0.57,0.98,0.07,0.15,0.10,0.30,0.92,0.12,0.16,0.00
5.239,-0.44,0.96,-0.14,0.15,0.10,0.30,0.92,0.12,0.16,0.00
5.239,-0.44,0.96,-0.14,-0.66,0.24,0.98,0.92,0.12,0.16,0.00
5.277,-0.44,0.96,-0.14,-0.66,0.24,0.98,0.77,0.24,0.24,0.00
5.279,-0.44,0.96,-0.14,-0.73,0.20,1.27,0.77,0.24,0.24,0.00
5.298,-0.43,0.88,-0.10,-0.73,0.20,1.27,0.77,0.24,0.24,0.00
5.299,-0.44,0.84,-0.02,-0.73,0.20,1.27,0.77,0.24,0.24,0.00
5.3,-0.42,0.83,-0.05,-0.73,0.20,1.27,0.77,0.24,0.24,0.00
5.317,-0.42,0.83,-0.05,-0.73,0.20,1.27,0.60,-0.02,-0.62,0.00
5.318,-0.42,0.83,-0.05,0.77,0.36,-0.53,0.60,-0.02,-0.62,0.00
5.357,-0.42,0.83,-0.05,0.77,0.36,-0.53,0.41,-0.43,-0.93,0.00
5.358,-0.49,0.78,-0.00,0.77,0.36,-0.53,0.41,-0.43,-0.93,0.00
5.358,-0.53,0.77,0.00,0.77,0.36,-0.53,0.41,-0.43,-0.93,0.00
5.358,-0.47,0.80,-0.01,0.77,0.36,-0.53,0.41,-0.43,-0.93,0.00
5.359,-0.47,0.80,-0.01,0.60,-0.39,0.23,0.41,-0.43,-0.93,0.00
5.396,-0.47,0.80,-0.01,0.83,-0.21,0.39,0.41,-0.43,-0.93,0.00
5.396,-0.47,0.80,-0.01,0.83,-0.21,0.39,0.47,0.08,-0.75,0.00
5.416,-0.51,0.79,0.02,0.83,-0.21,0.39,0.47,0.08,-0.75,0.00
5.417,-0.61,0.72,-0.01,0.83,-0.21,0.39,0.47,0.08,-0.75,0.00
5.418,-0.64,0.73,-0.06,0.83,-0.21,0.39,0.47,0.08,-0.75,0.00
5.436,-0.64,0.73,-0.06,0.66,-0.22,0.93,0.47,0.08,-0.75,0.00
5.437,-0.64,0.73,-0.06,0.66,-0.22,0.93,0.59,0.98,-1.00,0.00
5.474,-0.64,0.73,-0.06,-0.34,-0.00,-1.17,0.59,0.98,-1.00,0.00
5.476,-0.64,0.73,-0.06,-0.34,-0.00,-1.17,0.47,0.54,-0.42,0.00
5.476,-0.63,0.79,-0.21,-0.34,-0.00,-1.17,0.47,0.54,-0.42,0.00
5.477,-0.66,0.82,-0.47,-0.34,-0.00,-1.17,0.47,0.54,-0.42,0.00
5.478,-0.58,0.89,-0.23,-0.34,-0.00,-1.17,0.47,0.54,-0.42,0.00
5.515,-0.58,0.89,-0.23,-0.34,-0.00,-1.17,-0.16,-0.56,0.21,0.00
5.516,-0.58,0.89,-0.23,-0.37,-0.06,-1.32,-0.16,-0.56,0.21,0.00
5.535,-0.60,0.93,-0.22,-0.37,-0.06,-1.32,-0.16,-0.56,0.21,0.00
5.536,-0.65,0.85,-0.19,-0.37,-0.06,-1.32,-0.16,-0.56,0.21,0.00
5.537,-0.70,0.73,-0.13,-0.37,-0.06,-1.32,-0.16,-0.56,0.21,0.00
5.562,-0.70,0.73,-0.13,-0.37,-0.06,-1.32,-0.43,-0.43,0.45,0.00
5.564,-0.70,0.73,-0.13,-0.18,0.86,-1.22,-0.43,-0.43,0.45,0.00
5.594,-0.70,0.73,-0.13,-0.18,0.86,-1.22,-0.25,-0.34,0.57,0.00
5.595,-0.70,0.73,-0.13,-0.33,-0.30,0.11,-0.25,-0.34,0.57,0.00
5.596,-0.61,0.76,-0.02,-0.33,-0.30,0.11,-0.25,-0.34,0.57,0.00
5.596,-0.51,0.86,-0.03,-0.33,-0.30,0.11,-0.25,-0.34,0.57,0.00
5.597,-0.52,0.89,-0.10,-0.33,-0.30,0.11,-0.25,-0.34,0.57,0.00
5.632,-0.52,0.89,-0.10,-0.33,-0.30,0.11,-0.16,-0.12,0.42,0.00
5.633,-0.52,0.89,-0.10,-0.45,-0.39,0.03,-0.16,-0.12,0.42,0.00
5.653,-0.59,0.80,-0.04,-0.45,-0.39,0.03,-0.16,-0.12,0.42,0.00
5.654,-0.57,0.67,-0.00,-0.45,-0.39,0.03,-0.16,-0.12,0.42,0.00
5.655,-0.57,0.77,-0.09,-0.45,-0.39,0.03,-0.16,-0.12,0.42,0.00
5.672,-0.57,0.77,-0.09,-0.45,-0.39,0.03,0.00,0.04,0.55,0.00
5.674,-0.57,0.77,-0.09,-0.15,-0.48,0.16,0.00,0.04,0.55,0.00
5.711,-0.57,0.77,-0.09,-0.15,-0.48,0.16,0.08,0.05,0.53,0.00
5.713,-0.51,0.96,-0.06,-0.15,-0.48,0.16,0.08,0.05,0.53,0.00
5.714,-0.54,0.98,-0.06,-0.15,-0.48,0.16,0.08,0.05,0.53,0.00
5.714,-0.59,1.00,-0.10,-0.15,-0.48,0.16,0.08,0.05,0.53,0.00
5.715,-0.59,1.00,-0.10,-0.15,0.56,-0.05,0.08,0.05,0.53,0.00
5.751,-0.59,1.00,-0.10,-0.26,0.48,-0.06,0.08,0.05,0.53,0.00
5.752,-0.59,1.00,-0.10,-0.26,0.48,-0.06,-0.01,-0.04,0.33,0.00
5.771,-0.55,0.95,-0.01,-0.26,0.48,-0.06,-0.01,-0.04,0.33,0.00
5.772,-0.50,0.80,-0.07,-0.26,0.48,-0.06,-0.01,-0.04,0.33,0.00
